k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
4.063573435377506e-05,0.942399560411106,0.0,-10.325362081855316,0.0,0.0,-0.003999048227306313,0.0,0.0,0.9423995608001433,0.38449902050018464,0.0
4.1792351733362016e-05,0.9423995587674069,0.0,-10.325360671374872,0.0,0.0,-0.003999048225835793,0.0,0.0,0.9423995591789058,0.3844990198215943,0.0
4.2981889983804156e-05,0.9423995570288077,0.0,-10.325361841799063,0.0,0.0,-0.00399904822428036,0.0,0.0,0.9423995574640647,0.38449901910382467,0.0
4.420528613385168e-05,0.9423995551898272,0.0,-10.32536054911426,0.0,0.0,-0.003999048222635127,0.0,0.0,0.9423995556502145,0.3844990183446135,0.0
4.546350388296139e-05,0.9423995532446712,0.0,-10.325360966631175,0.0,0.0,-0.003999048220894905,0.0,0.0,0.9423995537316396,0.38449901754156846,0.0
4.675753436042629e-05,0.9423995511872088,0.0,-10.325360999372304,0.0,0.0,-0.003999048219054212,0.0,0.0,0.9423995517022936,0.3844990166921584,0.0
4.808839690611274e-05,0.9423995490109569,0.0,-10.325360949215142,0.0,0.0,-0.003999048217107241,0.0,0.0,0.94239954955578,0.38449901579370704,0.0
4.945713987341975e-05,0.9423995467090558,0.0,-10.325359715567659,0.0,0.0,-0.003999048215047859,0.0,0.0,0.9423995472853345,0.3844990148433818,0.0
5.0864841455093035e-05,0.9423995442742523,0.0,-10.325361317802267,0.0,0.0,-0.003999048212869578,0.0,0.0,0.9423995448838035,0.38449901383818863,0.0
5.2312610532543714e-05,0.9423995416988713,0.0,-10.325360475871884,0.0,0.0,-0.003999048210565527,0.0,0.0,0.9423995423436158,0.3844990127749596,0.0
5.38015875493423e-05,0.9423995389747972,0.0,-10.325360328825404,0.0,0.0,-0.003999048208128451,0.0,0.0,0.9423995396567677,0.3844990116503434,0.0
5.533294540957405e-05,0.9423995360934465,0.0,-10.325360201394686,0.0,0.0,-0.003999048205550669,0.0,0.0,0.9423995368147912,0.3844990104607961,0.0
5.6907890401764265e-05,0.9423995330457373,0.0,-10.325360490181145,0.0,0.0,-0.003999048202824059,0.0,0.0,0.9423995338087295,0.38449900920256924,0.0
5.852766314910223e-05,0.9423995298220642,0.0,-10.32536025963381,0.0,0.0,-0.003999048199940019,0.0,0.0,0.9423995306291091,0.3844990078716966,0.0
6.01935395867105e-05,0.9423995264122682,0.0,-10.325360349927832,0.0,0.0,-0.003999048196889465,0.0,0.0,0.9423995272659087,0.3844990064639845,0.0
6.190683196673063e-05,0.942399522805604,0.0,-10.325360117251755,0.0,0.0,-0.003999048193662783,0.0,0.0,0.9423995237085299,0.3844990049749962,0.0
6.366888989201686e-05,0.9423995189907044,0.0,-10.325360497212204,0.0,0.0,-0.003999048190249807,0.0,0.0,0.942399519945762,0.3844990034000394,0.0
6.548110137925122e-05,0.9423995149555465,0.0,-10.325360350795048,0.0,0.0,-0.003999048186639777,0.0,0.0,0.9423995159657456,0.38449900173415025,0.0
6.73448939523194e-05,0.9423995106874133,0.0,-10.3253602705858,0.0,0.0,-0.003999048182821325,0.0,0.0,0.9423995117559373,0.3844989999720792,0.0
6.926173576680631e-05,0.9423995061728537,0.0,-10.325360032752428,0.0,0.0,-0.003999048178782399,0.0,0.0,0.9423995073030705,0.3844989981082726,0.0
7.123313676649825e-05,0.942399501397642,0.0,-10.325360016930787,0.0,0.0,-0.00399904817451028,0.0,0.0,0.9423995025931128,0.384498996136857,0.0
7.326064987280371e-05,0.942399496346726,0.0,-10.325359700456856,0.0,0.0,-0.003999048169991511,0.0,0.0,0.9423994976112201,0.3844989940516192,0.0
7.534587220802769e-05,0.9423994910041894,0.0,-10.325359944446854,0.0,0.0,-0.003999048165211845,0.0,0.0,0.9423994923416901,0.38449899184598746,0.0
7.749044635346445e-05,0.9423994853531951,0.0,-10.325359890736442,0.0,0.0,-0.003999048160156222,0.0,0.0,0.9423994867679177,0.3844989895130107,0.0
