k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
0.43991329950033947,0.1672241250159837,4.415566057705057,-1.2500385588202951,-35.79133919828126,-0.05451107159853104,-0.0037439313533542897,0.01586200457609532,0.003268165867999665,0.21314798317542188,0.06493578972435043,0.03224604100748789
0.45243457851264474,0.15538929624082098,4.143662142286254,-1.1414921787540184,-33.01526436288528,-0.05401497670265621,-0.0036103316439951142,0.015405222302344741,0.003305302724025082,0.20113456704246466,0.06071815844910303,0.03121005898734711
0.46531225145139427,0.14395357185701135,3.881069686451645,-1.038692698841875,-30.377598337481334,-0.053453999551917354,-0.0034740055198522503,0.01494166340491321,0.0033406011046538623,0.18943251331108293,0.05664330201457974,0.030161399464734045
0.478556462378603,0.1329306584820813,3.6279952377621325,-0.9416710952050412,-27.878572627726495,-0.05282746363630363,-0.0033351555550271018,0.014471982348146006,0.0033737699047042317,0.17805453626766793,0.052715108586783715,0.029101919606955396
0.49217764408734016,0.12233284684212582,3.3846091564824325,-0.8504293129761795,-25.517768484349983,-0.052135014830562126,-0.003194010427341029,0.013996883551199078,0.0034045069059765085,0.16701244716265415,0.048936954432032526,0.02803360509736079
0.5061865263199,0.11217093164690205,3.1510451595888744,-0.7649404247162965,-23.294133546523494,-0.05137664077099635,-0.0030508253438054312,0.013517119929579548,0.0034325004480929623,0.1563171057886304,0.0453116864352049,0.026958562740346467
0.5205941442198817,0.10245413653319747,2.9274000924453882,-0.6851490930003388,-21.20600471896132,-0.05055268824820892,-0.0029058822069637255,0.01303349101475791,0.0034574314032153257,0.14597837307671316,0.04184160682677159,0.025879011258283877
0.5354118470248508,0.09319004512309984,2.7137339323188585,-0.6109723405701551,-19.25113700432121,-0.04966387827283443,-0.0027594894872599463,0.012546840645479233,0.003478975463371191,0.13600506497646395,0.038528460358360606,0.02479727025695654
0.5506513070064117,0.08438453932612132,2.5100700262867246,-0.5423006259047527,-17.426737904563463,-0.04871131847188406,-0.002611981767437195,0.012058054226527958,0.0034968057445587787,0.12640490797169163,0.035373424182061866,0.023715747366479783
0.5663245286647467,0.07604174608045773,2.316395564341679,-0.4789992161643052,-15.729506901817345,-0.04769651247913563,-0.0024637189267974597,0.011568055552474338,0.003510595706419688,0.11718449667474212,0.03237710069951125,0.02263692359832233
0.5824438581848539,0.06816399377428863,2.1326622866249787,-0.42090984338537407,-14.155679434157324,-0.04662136599461325,-0.0023150849360822822,0.011077803195349002,0.0035200223800675194,0.10834925403283874,0.02953951365175587,0.021563336995496552
0.5990219931619494,0.060751779607638105,1.9587874217245171,-0.36785262371583255,-12.70107469750581,-0.04548818920616781,-0.0021664862378629616,0.01058828645629955,0.003524769889653375,0.09990339476833725,0.026860107718533106,0.020497564691605654
